# COLUMN 1 : YEAR
# -----------------------------------
# COLUMN 2 : NCAR CSM1.4
# COLUMN 3 : HadGEM2-ES
# COLUMN 4 : MPI-ESM
# COLUMN 5 : Bern3D-LPJ (reference)
# COLUMN 6 : Bern3D-LPJ (ensemble median)
# COLUMN 7 : Bern2.5D-LPJ
# COLUMN 8 : CLIMBER2-LPJ
# COLUMN 9 : DCESS
# COLUMN 10 : GENIE (ensemble median)
# COLUMN 11 : LOVECLIM
# COLUMN 12 : MESMO
# COLUMN 13 : UVic2.9
# COLUMN 14 : ACC2
# COLUMN 15 : Bern-SAR
# COLUMN 16 : MAGICC6 (ensemble median)
# COLUMN 17 : TOTEM2
# -----------------------------------
# COLUMN 18 : MULTI-MODEL MEAN
# COLUMN 19 : MULTI-MODEL STDEV
#                      
 5.0000000e-01   4.5780427e+01   4.5699516e+01   4.7062969e+01   4.5721374e+01   4.5646540e+01   4.3917359e+01   4.5864284e+01   4.4704057e+01   4.3492209e+01   4.3648101e+01   4.3315397e+01   4.4362812e+01   4.2408819e+01   4.4518633e+01   4.4944756e+01   4.2300117e+01   4.4511066e+01   1.3108875e+00  
 1.5000000e+00   4.1928942e+01   4.3665893e+01   4.4406151e+01   4.3477602e+01   4.3382139e+01   4.0139913e+01   4.1789565e+01   4.1681070e+01   4.0894253e+01   4.1150129e+01   4.1456888e+01   4.1106706e+01   4.0509021e+01   4.1651988e+01   4.2282378e+01   4.2000251e+01   4.1869686e+01   1.1341102e+00  
 2.5000000e+00   3.9124429e+01   4.2654062e+01   4.1738209e+01   4.1468373e+01   4.1379749e+01   3.7594216e+01   3.8706532e+01   3.9481889e+01   3.8588008e+01   3.8580487e+01   3.9976580e+01   3.8561710e+01   3.8779753e+01   3.9382879e+01   3.9932713e+01   4.1699416e+01   3.9745375e+01   1.4220381e+00  
 3.5000000e+00   3.7432330e+01   4.1623344e+01   3.9472343e+01   3.9885840e+01   3.9808020e+01   3.6076888e+01   3.6869318e+01   3.8011663e+01   3.6727168e+01   3.6671025e+01   3.8845654e+01   3.6712692e+01   3.7277055e+01   3.7692789e+01   3.7850771e+01   4.1396217e+01   3.8164485e+01   1.6611415e+00  
 4.5000000e+00   3.6524062e+01   3.9218019e+01   3.7803263e+01   3.8672607e+01   3.8582289e+01   3.5035336e+01   3.5584337e+01   3.6921476e+01   3.5260506e+01   3.5518704e+01   3.7925844e+01   3.5292845e+01   3.5978749e+01   3.6359030e+01   3.6227275e+01   4.1095214e+01   3.6888463e+01   1.6691690e+00  
 5.5000000e+00   3.5665937e+01   3.7074191e+01   3.6631579e+01   3.7718172e+01   3.7568253e+01   3.4193364e+01   3.4622349e+01   3.6022007e+01   3.4073698e+01   3.4836841e+01   3.7135662e+01   3.4126559e+01   3.4846700e+01   3.5240621e+01   3.5087274e+01   4.0821765e+01   3.5863120e+01   1.7293047e+00  
 6.5000000e+00   3.4752691e+01   3.6237816e+01   3.5985782e+01   3.6931877e+01   3.6697329e+01   3.3467975e+01   3.3588656e+01   3.5247950e+01   3.3082972e+01   3.4519080e+01   3.6441625e+01   3.3138037e+01   3.3848103e+01   3.4274599e+01   3.4242081e+01   4.0602409e+01   3.5075140e+01   1.8802091e+00  
 7.5000000e+00   3.3817197e+01   3.5340327e+01   3.5500296e+01   3.6263477e+01   3.5944436e+01   3.2844899e+01   3.2473299e+01   3.4572506e+01   3.2241826e+01   3.4116661e+01   3.5825347e+01   3.2286979e+01   3.2957607e+01   3.3427214e+01   3.3478100e+01   4.0377763e+01   3.4346964e+01   2.0294944e+00  
 8.5000000e+00   3.3012681e+01   3.3399972e+01   3.4659372e+01   3.5689964e+01   3.5272821e+01   3.2303108e+01   3.1186849e+01   3.3976067e+01   3.1518054e+01   3.2974313e+01   3.5275033e+01   3.1545780e+01   3.2155221e+01   3.2673766e+01   3.2748038e+01   4.0079141e+01   3.3518681e+01   2.1487199e+00  
 9.5000000e+00   3.2324469e+01   3.1209572e+01   3.3522241e+01   3.5176407e+01   3.4657408e+01   3.1831030e+01   3.0033543e+01   3.3442028e+01   3.0876069e+01   3.1011240e+01   3.4779855e+01   3.0892081e+01   3.1424249e+01   3.1994603e+01   3.2081802e+01   3.9746836e+01   3.2655135e+01   2.3265660e+00  
 1.0500000e+01   3.1538062e+01   2.9694075e+01   3.2519483e+01   3.4704373e+01   3.4090849e+01   3.1410635e+01   2.9263954e+01   3.2956215e+01   3.0280675e+01   2.8843066e+01   3.4331692e+01   3.0309734e+01   3.0751305e+01   3.1373354e+01   3.1463079e+01   3.9480840e+01   3.1887135e+01   2.5579682e+00  
 1.1500000e+01   3.0709836e+01   2.8854734e+01   3.1635404e+01   3.4278801e+01   3.3572693e+01   3.1012365e+01   2.8501340e+01   3.2507200e+01   2.9730668e+01   2.7204401e+01   3.3921258e+01   2.9785592e+01   3.0124500e+01   3.0796931e+01   3.0890446e+01   3.9231654e+01   3.1231935e+01   2.7570906e+00  
 1.2500000e+01   2.9881452e+01   2.8511658e+01   3.0834534e+01   3.3896629e+01   3.3099062e+01   3.0628360e+01   2.7673872e+01   3.2090176e+01   2.9225553e+01   2.6116389e+01   3.3543720e+01   2.9312500e+01   2.9538585e+01   3.0259774e+01   3.0362533e+01   3.8980134e+01   3.0670554e+01   2.8951361e+00  
 1.3500000e+01   2.9067609e+01   2.8505830e+01   3.0110626e+01   3.3551490e+01   3.2665085e+01   3.0256824e+01   2.6827760e+01   3.1702010e+01   2.8762494e+01   2.5421668e+01   3.3195650e+01   2.8884892e+01   2.8990092e+01   2.9758227e+01   2.9875714e+01   3.8727050e+01   3.0183435e+01   2.9882145e+00  
 1.4500000e+01   2.8280510e+01   2.8697420e+01   2.9455272e+01   3.3237378e+01   3.2266199e+01   2.9894877e+01   2.6002289e+01   3.1339699e+01   2.8338458e+01   2.4991861e+01   3.2873825e+01   2.8497436e+01   2.8475686e+01   2.9288779e+01   2.9426133e+01   3.8473370e+01   2.9753454e+01   3.0580709e+00  
 1.5500000e+01   2.7531679e+01   2.8973804e+01   2.8860080e+01   3.2948858e+01   3.1898126e+01   2.9538589e+01   2.5228054e+01   3.1000431e+01   2.7950220e+01   2.4732571e+01   3.2575310e+01   2.8145173e+01   2.7992220e+01   2.8848135e+01   2.9009902e+01   3.8219963e+01   2.9366951e+01   3.1192735e+00  
 1.6500000e+01   2.6832647e+01   2.9253346e+01   2.8317732e+01   3.2681282e+01   3.1556888e+01   2.9183845e+01   2.4525826e+01   3.0681630e+01   2.7594454e+01   2.4577858e+01   3.2297448e+01   2.7823660e+01   2.7536783e+01   2.8433269e+01   2.8623298e+01   3.7967792e+01   2.9013765e+01   3.1775782e+00  
 1.7500000e+01   2.6194792e+01   2.9485181e+01   2.7819140e+01   3.2430934e+01   3.1238838e+01   2.8827780e+01   2.3906583e+01   3.0380984e+01   2.7267837e+01   2.4487548e+01   3.2037850e+01   2.7529079e+01   2.7106731e+01   2.8041452e+01   2.8262910e+01   3.7717624e+01   2.8686955e+01   3.2323310e+00  
 1.8500000e+01   2.5629230e+01   2.9640312e+01   2.7354060e+01   3.2194942e+01   3.0940754e+01   2.8470903e+01   2.3372668e+01   3.0096459e+01   2.6967152e+01   2.4446620e+01   3.1794373e+01   2.7258271e+01   2.6699692e+01   2.7670263e+01   2.7925543e+01   3.7469727e+01   2.8382402e+01   3.2795689e+00  
 1.9500000e+01   2.5143388e+01   2.9703737e+01   2.6915915e+01   3.1971120e+01   3.0659822e+01   2.8117688e+01   2.2922285e+01   2.9826289e+01   2.6689373e+01   2.4456869e+01   3.1565137e+01   2.7008653e+01   2.6313569e+01   2.7317589e+01   2.7608252e+01   3.7224192e+01   2.8098184e+01   3.3147552e+00  
