# COLUMN 1 : YEAR
# -----------------------------------
# COLUMN 2 : NCAR CSM1.4
# COLUMN 3 : HadGEM2-ES
# COLUMN 4 : MPI-ESM
# COLUMN 5 : Bern3D-LPJ (reference)
# COLUMN 6 : Bern3D-LPJ (ensemble median)
# COLUMN 7 : Bern2.5D-LPJ
# COLUMN 8 : CLIMBER2-LPJ
# COLUMN 9 : DCESS
# COLUMN 10 : GENIE (ensemble median)
# COLUMN 11 : LOVECLIM
# COLUMN 12 : MESMO
# COLUMN 13 : UVic2.9
# COLUMN 14 : ACC2
# COLUMN 15 : Bern-SAR
# COLUMN 16 : MAGICC6 (ensemble median)
# COLUMN 17 : TOTEM2
# -----------------------------------
# COLUMN 18 : MULTI-MODEL MEAN
# COLUMN 19 : MULTI-MODEL STDEV
#                      
 5.0000000e-01   4.9514564e-02   1.0000000e+20   5.1900728e-01   5.6863564e-02   5.4138710e-02   6.7831235e-02   1.5190710e-03   5.9659536e-02   1.1933140e-01  -3.6519435e-02   1.1599555e-01   6.3181183e-02   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0136591e-01   1.4600819e-01  
 1.5000000e+00   1.3221670e-01   1.0000000e+20   2.1878496e-01   1.4899521e-01   1.4164310e-01   1.7082524e-01   1.3499012e-01   1.6419126e-01   2.1212540e-01   1.6436824e-01   2.0563105e-01   1.7036182e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.7151379e-01   2.9874456e-02  
 2.5000000e+00   1.8483964e-01   1.0000000e+20   4.1987064e-01   2.2553471e-01   2.1852487e-01   2.6081854e-01   2.7089179e-01   2.5844382e-01   2.9403973e-01   3.1020524e-01   2.8618080e-01   2.6577228e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   2.7695873e-01   5.8797660e-02  
 3.5000000e+00   2.2853890e-01   1.0000000e+20   5.7768255e-01   2.8287778e-01   2.8402986e-01   3.4092400e-01   4.3118490e-01   3.3988627e-01   3.6354560e-01   3.7639599e-01   3.5661049e-01   3.4810616e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   3.6469047e-01   8.7458145e-02  
 4.5000000e+00   2.8083318e-01   1.0000000e+20   3.2863500e-01   3.3243549e-01   3.4133436e-01   4.1423080e-01   5.4920615e-01   4.1111606e-01   4.2385392e-01   4.2135398e-01   4.1981793e-01   4.2097919e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   4.0113606e-01   6.8679606e-02  
 5.5000000e+00   2.6724199e-01   1.0000000e+20   1.4064103e-03   3.8177192e-01   3.9261650e-01   4.8002776e-01   6.0208818e-01   4.7497626e-01   4.7766311e-01   4.9544346e-01   4.7712748e-01   4.8667772e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   4.1552689e-01   1.5987915e-01  
 6.5000000e+00   2.5765970e-01   1.0000000e+20  -8.2788769e-02   4.3381239e-01   4.3949758e-01   5.3975994e-01   7.0790473e-01   5.3318391e-01   5.2666309e-01   5.7649814e-01   5.2961018e-01   5.4577164e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   4.5737601e-01   2.0959608e-01  
 7.5000000e+00   2.6160646e-01   1.0000000e+20   4.7267167e-02   4.8835140e-01   4.8215507e-01   5.9578382e-01   8.8197958e-01   5.8675085e-01   5.7225009e-01   6.2283934e-01   5.7798391e-01   5.9944911e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   5.2280654e-01   2.1349600e-01  
 8.5000000e+00   2.5718062e-01   1.0000000e+20  -1.5409461e-02   5.3531785e-01   5.2090049e-01   6.5060670e-01   9.2200165e-01   6.3638173e-01   6.1521606e-01   6.5400723e-01   6.2295429e-01   6.4904600e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   5.5128853e-01   2.4339947e-01  
 9.5000000e+00   2.7412137e-01   1.0000000e+20  -3.5246561e-01   5.8161030e-01   5.5730425e-01   7.0318259e-01   8.9127748e-01   6.8264013e-01   6.5547065e-01   7.1338820e-01   6.6543989e-01   6.9523955e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   5.4855985e-01   3.3471706e-01  
 1.0500000e+01   3.3432415e-01   1.0000000e+20  -4.6128325e-01   6.3284566e-01   5.9254888e-01   7.5105182e-01   8.1104133e-01   7.2602070e-01   6.9316709e-01   8.2600421e-01   7.0600321e-01   7.3847502e-01   1.0000000e+20   1.0000000e+20   1.0000000e+20   1.0000000e+20   5.7173531e-01   3.6910415e-01  
